epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,248.414,0.57784,2.19591,0.8684,0.88102,0.7952,0.85922,0.76761,0.53365,1.26857,0.8609,0.00035819,0.00035819,0.00035819
27,257.722,0.58244,2.24527,0.88974,0.88102,0.7952,0.85922,0.76761,0.53365,1.26857,0.8609,0.000353478,0.000353478,0.000353478
28,266.798,0.52785,2.01024,0.88188,0.75079,0.88408,0.88337,0.7904,0.49236,1.15164,0.85822,0.000348765,0.000348765,0.000348765
29,276.117,0.57213,2.02511,0.88716,0.75079,0.88408,0.88337,0.7904,0.49236,1.15164,0.85822,0.000344053,0.000344053,0.000344053
30,285.891,0.53477,1.98265,0.86593,0.75079,0.88408,0.88337,0.7904,0.49236,1.15164,0.85822,0.00033934,0.00033934,0.00033934
31,295.596,0.54334,1.91853,0.8747,0.88914,0.89766,0.90497,0.82405,0.45877,1.11125,0.85398,0.000334628,0.000334628,0.000334628
32,304.763,0.53948,1.91678,0.8962,0.88914,0.89766,0.90497,0.82405,0.45877,1.11125,0.85398,0.000329916,0.000329916,0.000329916
33,313.97,0.57262,1.91435,0.93454,0.88914,0.89766,0.90497,0.82405,0.45877,1.11125,0.85398,0.000325203,0.000325203,0.000325203
34,323.132,0.54936,1.91278,0.86823,0.89773,0.88177,0.90229,0.82508,0.46324,1.08614,0.85191,0.000320491,0.000320491,0.000320491
35,332.876,0.53423,1.80005,0.90438,0.89773,0.88177,0.90229,0.82508,0.46324,1.08614,0.85191,0.000315778,0.000315778,0.000315778
36,342.512,0.55986,1.85519,0.90257,0.89773,0.88177,0.90229,0.82508,0.46324,1.08614,0.85191,0.000311066,0.000311066,0.000311066
37,352.363,0.52664,1.6404,0.86303,0.95631,0.84715,0.90534,0.81931,0.47209,1.00514,0.84937,0.000306354,0.000306354,0.000306354
38,361.43,0.52871,1.59504,0.89664,0.95631,0.84715,0.90534,0.81931,0.47209,1.00514,0.84937,0.000301641,0.000301641,0.000301641
39,371.394,0.50489,1.55058,0.87747,0.95631,0.84715,0.90534,0.81931,0.47209,1.00514,0.84937,0.000296929,0.000296929,0.000296929
40,380.491,0.50724,1.65936,0.84908,0.97361,0.88918,0.91599,0.82558,0.47229,0.95574,0.85068,0.000292216,0.000292216,0.000292216
41,389.608,0.46301,1.4279,0.85234,0.97361,0.88918,0.91599,0.82558,0.47229,0.95574,0.85068,0.000287504,0.000287504,0.000287504
42,399.099,0.50445,1.52469,0.85291,0.97361,0.88918,0.91599,0.82558,0.47229,0.95574,0.85068,0.000282792,0.000282792,0.000282792
43,408.865,0.53812,1.55774,0.87333,0.97361,0.88918,0.91599,0.82558,0.47229,0.95574,0.85068,0.000278079,0.000278079,0.000278079
44,419.014,0.48095,1.48076,0.86795,0.98303,0.89697,0.9186,0.83272,0.43552,0.90487,0.84524,0.000273367,0.000273367,0.000273367
45,428.198,0.49017,1.42586,0.87246,0.98303,0.89697,0.9186,0.83272,0.43552,0.90487,0.84524,0.000268654,0.000268654,0.000268654
46,438.018,0.49509,1.37461,0.89392,0.98303,0.89697,0.9186,0.83272,0.43552,0.90487,0.84524,0.000263942,0.000263942,0.000263942
47,447.687,0.49172,1.37087,0.84324,0.98522,0.9,0.91094,0.83279,0.43314,0.91218,0.84306,0.00025923,0.00025923,0.00025923
48,457.302,0.45377,1.28619,0.84247,0.98522,0.9,0.91094,0.83279,0.43314,0.91218,0.84306,0.000254517,0.000254517,0.000254517
49,466.924,0.46187,1.39187,0.85294,0.98522,0.9,0.91094,0.83279,0.43314,0.91218,0.84306,0.000249805,0.000249805,0.000249805
50,476.417,0.48117,1.25143,0.83348,0.98534,0.9,0.90666,0.82706,0.42471,0.87917,0.84379,0.000245092,0.000245092,0.000245092
51,485.77,0.47713,1.33202,0.86013,0.98534,0.9,0.90666,0.82706,0.42471,0.87917,0.84379,0.00024038,0.00024038,0.00024038
52,495.083,0.5038,1.33346,0.86235,0.98534,0.9,0.90666,0.82706,0.42471,0.87917,0.84379,0.000235668,0.000235668,0.000235668
53,504.337,0.42814,1.2946,0.85773,0.9854,0.9,0.90509,0.83781,0.41269,0.85682,0.84345,0.000230955,0.000230955,0.000230955
54,513.38,0.46047,1.2979,0.85813,0.9854,0.9,0.90509,0.83781,0.41269,0.85682,0.84345,0.000226243,0.000226243,0.000226243
55,522.495,0.49214,1.36876,0.88081,0.9854,0.9,0.90509,0.83781,0.41269,0.85682,0.84345,0.00022153,0.00022153,0.00022153
56,531.845,0.43849,1.20328,0.83849,0.98206,0.9,0.90804,0.84337,0.40326,0.80896,0.84167,0.000216818,0.000216818,0.000216818
57,541.917,0.46927,1.24275,0.87003,0.98206,0.9,0.90804,0.84337,0.40326,0.80896,0.84167,0.000212106,0.000212106,0.000212106
58,551.225,0.47501,1.21912,0.85259,0.98206,0.9,0.90804,0.84337,0.40326,0.80896,0.84167,0.000207393,0.000207393,0.000207393
59,560.805,0.4612,1.27289,0.88184,0.98206,0.9,0.90804,0.84337,0.40326,0.80896,0.84167,0.000202681,0.000202681,0.000202681
60,569.92,0.46167,1.16565,0.85235,0.97962,0.9,0.90717,0.84164,0.38681,0.77013,0.83966,0.000197968,0.000197968,0.000197968
61,579.117,0.43734,1.14831,0.82897,0.97962,0.9,0.90717,0.84164,0.38681,0.77013,0.83966,0.000193256,0.000193256,0.000193256
62,588.416,0.43277,1.17577,0.85204,0.97962,0.9,0.90717,0.84164,0.38681,0.77013,0.83966,0.000188544,0.000188544,0.000188544
63,598.119,0.43956,1.15229,0.85466,0.97851,0.9,0.90647,0.84441,0.381,0.74619,0.83884,0.000183831,0.000183831,0.000183831
64,608.216,0.42604,1.11541,0.83316,0.97851,0.9,0.90647,0.84441,0.381,0.74619,0.83884,0.000179119,0.000179119,0.000179119
65,617.531,0.4131,1.08065,0.84234,0.97851,0.9,0.90647,0.84441,0.381,0.74619,0.83884,0.000174406,0.000174406,0.000174406
66,626.695,0.44975,1.0751,0.84598,0.97991,0.9,0.90503,0.84253,0.39017,0.73981,0.83972,0.000169694,0.000169694,0.000169694
67,635.956,0.4405,1.1799,0.86208,0.97991,0.9,0.90503,0.84253,0.39017,0.73981,0.83972,0.000164982,0.000164982,0.000164982
68,644.975,0.39972,1.01596,0.82967,0.97991,0.9,0.90503,0.84253,0.39017,0.73981,0.83972,0.000160269,0.000160269,0.000160269
69,654.322,0.42685,1.11031,0.85763,0.98448,0.9,0.90406,0.8467,0.39081,0.72663,0.83861,0.000155557,0.000155557,0.000155557
70,663.964,0.41854,1.05001,0.84876,0.98448,0.9,0.90406,0.8467,0.39081,0.72663,0.83861,0.000150844,0.000150844,0.000150844
71,673.738,0.42358,1.17082,0.85663,0.98448,0.9,0.90406,0.8467,0.39081,0.72663,0.83861,0.000146132,0.000146132,0.000146132
72,683.04,0.43445,1.08013,0.87991,0.98731,0.9,0.90369,0.84566,0.38408,0.70866,0.83599,0.00014142,0.00014142,0.00014142
73,692.362,0.40165,1.13074,0.84313,0.98731,0.9,0.90369,0.84566,0.38408,0.70866,0.83599,0.000136707,0.000136707,0.000136707
74,702.404,0.44725,1.11676,0.85069,0.98731,0.9,0.90369,0.84566,0.38408,0.70866,0.83599,0.000131995,0.000131995,0.000131995
75,712.495,0.40654,1.13308,0.85642,0.98731,0.9,0.90369,0.84566,0.38408,0.70866,0.83599,0.000127282,0.000127282,0.000127282
76,722.161,0.43489,1.10006,0.8415,0.99073,0.9,0.90359,0.84529,0.37545,0.69559,0.83399,0.00012257,0.00012257,0.00012257
77,731.571,0.42183,1.09973,0.85092,0.99073,0.9,0.90359,0.84529,0.37545,0.69559,0.83399,0.000117858,0.000117858,0.000117858
78,741.205,0.42049,1.09395,0.85571,0.99073,0.9,0.90359,0.84529,0.37545,0.69559,0.83399,0.000113145,0.000113145,0.000113145
79,751.135,0.41783,1.01764,0.84809,0.99136,0.9,0.90366,0.84461,0.36721,0.682,0.83311,0.000108433,0.000108433,0.000108433
80,762.063,0.40448,1.11168,0.83783,0.99136,0.9,0.90366,0.84461,0.36721,0.682,0.83311,0.00010372,0.00010372,0.00010372
81,772.199,0.41022,1.14005,0.86536,0.99136,0.9,0.90366,0.84461,0.36721,0.682,0.83311,9.9008e-05,9.9008e-05,9.9008e-05
82,783.02,0.38287,1.07596,0.83111,0.991,0.9,0.90392,0.84216,0.36642,0.66766,0.83321,9.42956e-05,9.42956e-05,9.42956e-05
83,793.124,0.4327,1.17775,0.8665,0.991,0.9,0.90392,0.84216,0.36642,0.66766,0.83321,8.95832e-05,8.95832e-05,8.95832e-05
84,802.836,0.41764,1.07034,0.86558,0.991,0.9,0.90392,0.84216,0.36642,0.66766,0.83321,8.48708e-05,8.48708e-05,8.48708e-05
85,812.705,0.38487,1.07138,0.84123,0.99022,0.9,0.90524,0.84259,0.37001,0.65535,0.83409,8.01584e-05,8.01584e-05,8.01584e-05
86,822.875,0.40424,1.086,0.85735,0.99022,0.9,0.90524,0.84259,0.37001,0.65535,0.83409,7.5446e-05,7.5446e-05,7.5446e-05
87,832.659,0.39838,1.00122,0.8155,0.99022,0.9,0.90524,0.84259,0.37001,0.65535,0.83409,7.07336e-05,7.07336e-05,7.07336e-05
88,842.468,0.41745,1.05014,0.86966,0.98928,0.9,0.90404,0.84153,0.36555,0.64357,0.83397,6.60212e-05,6.60212e-05,6.60212e-05
89,852.284,0.37172,0.99655,0.83561,0.98928,0.9,0.90404,0.84153,0.36555,0.64357,0.83397,6.13088e-05,6.13088e-05,6.13088e-05
90,862.821,0.41348,1.00291,0.82423,0.98928,0.9,0.90404,0.84153,0.36555,0.64357,0.83397,5.65964e-05,5.65964e-05,5.65964e-05
91,872.271,0.41681,1.20793,0.85394,0.98928,0.9,0.90404,0.84153,0.36555,0.64357,0.83397,5.1884e-05,5.1884e-05,5.1884e-05
92,882.113,0.42583,1.25709,0.83081,0.99064,0.9,0.90531,0.84405,0.3639,0.63184,0.83408,4.71716e-05,4.71716e-05,4.71716e-05
93,891.845,0.41938,1.25229,0.83548,0.99064,0.9,0.90531,0.84405,0.3639,0.63184,0.83408,4.24592e-05,4.24592e-05,4.24592e-05
94,901.916,0.43281,1.25989,0.83257,0.99064,0.9,0.90531,0.84405,0.3639,0.63184,0.83408,3.77468e-05,3.77468e-05,3.77468e-05
95,911.718,0.42133,1.18824,0.85621,0.99157,0.9,0.9073,0.84712,0.37275,0.62968,0.83554,3.30344e-05,3.30344e-05,3.30344e-05
96,921.843,0.39778,1.19717,0.84097,0.99157,0.9,0.9073,0.84712,0.37275,0.62968,0.83554,2.8322e-05,2.8322e-05,2.8322e-05
97,931.728,0.39153,1.17573,0.86225,0.99157,0.9,0.9073,0.84712,0.37275,0.62968,0.83554,2.36096e-05,2.36096e-05,2.36096e-05
98,942.239,0.39941,1.15668,0.84163,0.99076,0.9,0.90664,0.84668,0.37197,0.63329,0.83576,1.88972e-05,1.88972e-05,1.88972e-05
99,952.003,0.41204,1.27256,0.83225,0.99076,0.9,0.90664,0.84668,0.37197,0.63329,0.83576,1.41848e-05,1.41848e-05,1.41848e-05
100,961.743,0.3914,1.1893,0.84949,0.99076,0.9,0.90664,0.84668,0.37197,0.63329,0.83576,9.4724e-06,9.4724e-06,9.4724e-06
